Name,Brand,SKU,MPN,base_price,MSRP,Image
"36"" 5-Burner All Gas Range, Steeletto",Hestan,KRG365STEELETTO,KRG365STEELETTO,8859.00,,https://images.webfronts.com/cache/frpnkvsjxbmy.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" Pro Gas Range, Graphite Stainless Steel, Natural Gas",Dacor,DOP36M96GLM,DOP36M96GLM,8999.00,,https://images.webfronts.com/cache/frdjoelvbjui.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE 60 in. 7.4 cu. ft. Legacy Dual Fuel Range with 9 Burner Gas Cooktop and 2 Electric Convection Ovens in Stainless Steel with Satin Stainless Steel Doors (RA-SN-60) [Color: Stainless Steel],Zline Kitchen And Bath,RA60,RA60,8999.90,9999.95,https://images.webfronts.com/cache/frepegrccubr.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" DUAL FUEL PRO RANGE WITH GRIDDLE",Fulgor Milano,F6PDF364GS1,F6PDF364GS1,9299.00,,https://images.webfronts.com/cache/frxeuwpsvfze.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
KitchenAid® 48'' Smart Commercial-Style Gas Range with Griddle,Kitchenaid,KFGC558JSS,KFGC558JSS,9358.99,10399.99,https://images.webfronts.com/cache/mebotpiqibpv.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"36"" Gas Range - VGR536 Viking 5 Series",Viking,VGR5364GSS,VGR5364GSS,9599.00,10269.0,https://images.webfronts.com/cache/frvavyeidfed.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" Gas Range - VGR536 Viking 5 Series",Viking,VGR5364GSSLP,VGR5364GSSLP,9599.00,10269.0,https://images.webfronts.com/cache/frvavyeidfed.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" 4-Burner All Gas Range with 12"" Griddle, Steeletto",Hestan,KRG364GDSTEELETTO,KRG364GDSTEELETTO,9759.00,,https://images.webfronts.com/cache/frvlvrjwttyn.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"RISE™ 36"" Dual-Fuel Professional Range",Jennair,JDRP436HL,JDRP436HL,9799.99,,https://images.webfronts.com/cache/mefcebvkylhu.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Café™ 48"" Dual-Fuel Commercial-Style Range with 6 Burners and Griddle (Natural Gas)",Cafe,C2Y486P2MS1,C2Y486P2MS1,9899.99,,https://images.webfronts.com/cache/frfxjnlegjnx.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
ZLINE Autograph Edition 60 in. 7.4 cu. ft. Legacy Dual Fuel Range with 9 Burner Gas Cooktop and 2 Electric Convection Ovens [Color: Matte Black],Zline Kitchen And Bath,RAZ60MB,RAZ60MB,9989.90,11099.95,https://images.webfronts.com/cache/fruwggorgtrn.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"ILVE UP48FWMPSSLP Professional Plus II 48 inch Dual Fuel Range (8 Sealed Burners + Griddle, Liquid Propane, Triple Glass Door, Stainless Steel)",Ilve,UP48FWMPSSLP,UP48FWMPSSLP,9990.00,,https://images.webfronts.com/cache/frkdmyarszck.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"ILVE UP48FWMPSS Professional Plus II 48 inch Dual Fuel Range (8 Sealed Burners + Griddle, Natural Gas, Triple Glass Door, Stainless Steel)",Ilve,UP48FWMPSS,UP48FWMPSS,9990.00,,https://images.webfronts.com/cache/frahjiogkemg.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
PRD366WHU Dual Fuel Professional Range 36'' Pro Harmony® Standard Depth Stainless Steel,Thermador,PRD366WHU,PRD366WHU,9999.00,10999.0,https://images.webfronts.com/cache/frchqddfcyed.webp?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"36"" Dual Fuel Range - VDR536 Viking 5 Series",Viking,VDR5366BSSLP,VDR5366BSSLP,9999.00,10699.0,https://images.webfronts.com/cache/frxcotweamkh.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"HR 1934-3 LP DF Clean Touch Steel - 36"" Range Dual Fuel model with M Touch controls",Miele,HR19343LPDF,HR19343LPDF,9999.00,12199.99,https://images.webfronts.com/cache/fremphjnfyuw.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"HR 1934-3 G DF Clean Touch Steel - 36"" Range Dual Fuel model with M Touch controls",Miele,HR19343GDF,HR19343GDF,9999.00,12199.99,https://images.webfronts.com/cache/fremphjnfyuw.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"36"" Dual Fuel Range - VDR536 Viking 5 Series",Viking,VDR5366BSS,VDR5366BSS,9999.00,10699.0,https://images.webfronts.com/cache/frxcotweamkh.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36 inch Dual Fuel Range, 6 Brass Burners and Cast Iron Griddle, Electric Self-Clean Oven Stainless Steel",Bertazzoni,PRO366BCFEPXT,PRO366BCFEPXT,10010.00,,https://images.webfronts.com/cache/mewkxsaqxiui.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
ZLINE Autograph Edition 60 in. 7.4 cu. ft. Legacy Dual Fuel Range with 9 Burner Gas Cooktop and 2 Electric Convection Ovens [Color: Gold],Zline Kitchen And Bath,RAZWM60G,RAZWM60G,10079.90,11199.95,https://images.webfronts.com/cache/frhtcqpmejcq.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"RISE™ 36"" Dual-Fuel Professional Range with Gas Grill",Jennair,JDRP636HL,JDRP636HL,10099.99,,https://images.webfronts.com/cache/mebthosaedif.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"RISE™ 36"" Dual-Fuel Professional Range with Chrome-Infused Griddle",Jennair,JDRP536HL,JDRP536HL,10099.99,,https://images.webfronts.com/cache/meldbujoyvrj.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"36"" Sealed Burner Gas Range - VGR7362 Viking 7 Series",Viking,VGR73626BSS,VGR73626BSS,10299.00,11019.0,https://images.webfronts.com/cache/frwxwthfcuok.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" Sealed Burner Gas Range - VGR7362 Viking 7 Series",Viking,VGR73626BSSLP,VGR73626BSSLP,10299.00,11019.0,https://images.webfronts.com/cache/frwxwthfcuok.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" Dual Fuel Range - VDR536 Viking 5 Series",Viking,VDR5364GSSBB,VDR5364GSSBB,10306.00,12419.0,https://images.webfronts.com/cache/frjvxyqddqzx.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE Autograph Edition 60 in. 7.4 cu. ft. Legacy Dual Fuel Range with 9 Burner Gas Cooktop and 2 Electric Convection Ovens in Satin Stainless Steel and Champagne Bronze Accents (RASZ-SN-60-CB),Zline Kitchen And Bath,RASZSN60CB,RASZSN60CB,10529.90,11699.95,https://images.webfronts.com/cache/frcklqycrkoa.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"RISE™ 36"" Dual-Fuel Professional Range with Chrome-Infused Griddle and Steam Assist",Jennair,JDSP536HL,JDSP536HL,10599.99,,https://images.webfronts.com/cache/meldbujoyvrj.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"ILVE UP48FQMPSSLP Professional Plus II 48 inch Dual Fuel Range (8 Sealed Burners + Griddle, Liquid Propane, Solid Door, Stainless Steel)",Ilve,UP48FQMPSSLP,UP48FQMPSSLP,10690.00,,https://images.webfronts.com/cache/fruppagqrwlk.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"ILVE UP48FQMPSS Professional Plus II 48 inch Dual Fuel Range (8 Sealed Burners + Griddle, Natural Gas, Solid Door, Stainless Steel)",Ilve,UP48FQMPSS,UP48FQMPSS,10690.00,,https://images.webfronts.com/cache/frhtrgntlqtl.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
36-inch Dual-Fuel Pro Range with Six Burners,Signature Kitchen Suite,SKSDR360S,SKSDR360S,10699.00,,https://images.webfronts.com/cache/frppvtntocdq.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Monogram 36"" Dual-Fuel Professional Range with 6 Burners",Monogram,ZDP366NTSS,ZDP366NTSS,10700.00,11770.0,https://images.webfronts.com/cache/frcwmsnjfhfs.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"ILVE UP48FSWMPSSLP Professional Plus II 48 inch Dual Fuel Range (5 Sealed Burners + Griddle + French Top, Liquid Propane, Triple Glass Door, Stainless Steel)",Ilve,UP48FSWMPSSLP,UP48FSWMPSSLP,10990.00,,https://images.webfronts.com/cache/frnwihyhxnpb.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"ILVE UP48FSWMPBK Professional Plus II 48 inch Dual Fuel Range (5 Sealed Burners + Griddle + French Top, Natural Gas, Triple Glass Door, Glossy Black)",Ilve,UP48FSWMPBK,UP48FSWMPBK,10990.00,,https://images.webfronts.com/cache/frmrjttcdyih.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" Dual Fuel Range - VDR536 Viking 5 Series",Viking,VDR5364GSSLP,VDR5364GSSLP,10999.00,11769.0,https://images.webfronts.com/cache/frowmmumyqax.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" Gas Range, Silver Stainless, Natural Gas/Liquid Propane",Dacor,DOP48T960GS,DOP48T960GS,11049.00,,https://images.webfronts.com/cache/frlsztdvskhs.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"RISE™ 48"" Gas Professional-Style Range with Grill",Jennair,JGRP648HL,JGRP648HL,11199.99,,https://images.webfronts.com/cache/mequxouquouu.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"48"" RISE™ Gas Professional-Style Range with Chrome-Infused Griddle",Jennair,JGRP548HL,JGRP548HL,11199.99,,https://images.webfronts.com/cache/meqxdnugaees.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" NOIR™ Gas Professional-Style Range with Chrome-Infused Griddle",Jennair,JGRP548HM,JGRP548HM,11199.99,,https://images.webfronts.com/cache/meolselhnuao.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" ALL GAS PRO RANGE",Fulgor Milano,F6PGR486GS2,F6PGR486GS2,11299.00,,https://images.webfronts.com/cache/frgsdxyljbrq.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE Autograph Edition 60 in. 7.4 cu. ft. Legacy Dual Fuel Range with 9 Burner Gas Cooktop and 2 Electric Convection Ovens [Color: Polished Gold Accents],Zline Kitchen And Bath,RABZ60G,RABZ60G,11339.90,12599.95,https://images.webfronts.com/cache/frtsnsgvlfzf.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE 60 in. 7.4 cu. ft. Legacy Dual Fuel Range with 9 Burner Gas Cooktop and 2 Electric Convection Ovens in Satin Stainless Steel and White Matte Doors (RAS-WM-60) [Color: DuraSnow Stainless Steel with Brass Burners],Zline Kitchen And Bath,RASSNBR60,RASSNBR60,11399.90,11399.95,https://images.webfronts.com/cache/frbedfrqeosf.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"HR 1936-3 LP DF GD Clean Touch Steel - 36"" Range Dual Fuel model with M Touch controls",Miele,HR19363LPDFGD,HR19363LPDFGD,11499.00,13199.99,https://images.webfronts.com/cache/frlsqvvqqomx.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" Dual Fuel Pro Range, Silver Stainless Steel, Natural Gas/High Altitude",Dacor,HDPR48SNGH,HDPR48SNGH,11499.00,,https://images.webfronts.com/cache/frluftapnfio.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"RISE™ 48"" Gas Professional-Style Range with Chrome-Infused Griddle and Grill",Jennair,JGRP748HL,JGRP748HL,11499.99,,https://images.webfronts.com/cache/mehejlmgiteo.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
KitchenAid® 48'' Smart Commercial-Style Dual Fuel Range with Griddle,Kitchenaid,KFDC558JSS,KFDC558JSS,11518.99,12799.99,https://images.webfronts.com/cache/mebksvccvxdg.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
ZLINE 60 in. 7.4 cu. ft. Legacy Dual Fuel Range with 9 Burner Gas Cooktop and 2 Electric Convection Ovens,Zline Kitchen And Bath,RAB60,RAB60,11599.95,,https://images.webfronts.com/cache/fryfdxomqctk.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
ZLINE Autograph Edition 60 in. 7.4 cu. ft. Legacy Dual Fuel Range with 9 Burner Gas Cooktop and 2 Electric Convection Ovens in Satin Stainless Steel with White Matte Doors and Champagne Bronze Accents (RASZ-WM-60-CB) [Color: Champagne Bronze Accents],Zline Kitchen And Bath,RASZWM60CB,RASZWM60CB,11599.95,,https://images.webfronts.com/cache/frhqwkziaetv.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"Monogram 48"" All Gas Professional Range with 6 Burners and Griddle",Monogram,ZGP486NDTSS,ZGP486NDTSS,11600.00,12760.0,https://images.webfronts.com/cache/frnrrgrcqkxk.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"ILVE UP48FSQMPBK Professional Plus II 48 inch Dual Fuel Range (5 Sealed Burners + Griddle + French Top, Natural Gas, Solid Door, Glossy Black)",Ilve,UP48FSQMPBK,UP48FSQMPBK,11690.00,,https://images.webfronts.com/cache/frvdtfnuhwky.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"ILVE UP48FSQMPSSLP Professional Plus II 48 inch Dual Fuel Range (5 Sealed Burners + Griddle + French Top, Liquid Propane, Solid Door, Stainless Steel)",Ilve,UP48FSQMPSSLP,UP48FSQMPSSLP,11690.00,,https://images.webfronts.com/cache/frzorjcntlyv.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Monogram 36"" Dual-Fuel Professional Range with 4 Burners and Griddle",Monogram,ZDP364NDTSS,ZDP364NDTSS,11700.00,12870.0,https://images.webfronts.com/cache/fryfcvoatgwc.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
36-inch Dual-Fuel Pro Range with Steam-Combi Oven and Griddle,Signature Kitchen Suite,SKSDR360GS,SKSDR360GS,11799.00,,https://images.webfronts.com/cache/frgpoffkihyx.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
36-inch Dual-Fuel Pro Range with Steam-Combi Oven and Sous Vide,Signature Kitchen Suite,SKSDR360SS,SKSDR360SS,11799.00,,https://images.webfronts.com/cache/frlumsdagois.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"ILVE UP60FWMPSS Professional Plus II 60 inch Dual Fuel Range (9 Sealed Burners + Griddle, Natural Gas, Triple Glass Door, Stainless Steel)",Ilve,UP60FWMPSS,UP60FWMPSS,11990.00,,https://images.webfronts.com/cache/freejwqlfpvc.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"ILVE UP60FWMPSSLP Professional Plus II 60 inch Dual Fuel Range (9 Sealed Burners + Griddle, Liquid Propane, Triple Glass Door, Stainless Steel)",Ilve,UP60FWMPSSLP,UP60FWMPSSLP,11990.00,,https://images.webfronts.com/cache/frsjqtixvrbu.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"36"" Sealed Burner Gas Range - VGR7362 Viking 7 Series",Viking,VGR73624GSSLP,VGR73624GSSLP,11999.00,12839.0,https://images.webfronts.com/cache/frlqjljvspvf.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"36"" Sealed Burner Gas Range - VGR7362 Viking 7 Series",Viking,VGR73624GSS,VGR73624GSS,11999.00,12839.0,https://images.webfronts.com/cache/frlqjljvspvf.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Café™ 48"" Smart Dual-Fuel Commercial-Style Range with 6 Burners and Griddle (Natural Gas)",Cafe,C2Y486P2TS1,C2Y486P2TS1,12148.00,13499.0,https://images.webfronts.com/cache/frcpebnonujg.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"36"" 5-Burner Dual Fuel Range, Steeletto",Hestan,KRD365STEELETTO,KRD365STEELETTO,12199.00,,https://images.webfronts.com/cache/frsukotixhsv.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"48"" Gas Range - VGR548 Viking 5 Series",Viking,VGR5488BSS,VGR5488BSS,12299.00,13159.0,https://images.webfronts.com/cache/froeawztnfzz.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"48"" Gas Range - VGR548 Viking 5 Series",Viking,VGR5486GSSLP,VGR5486GSSLP,12499.00,13369.0,https://images.webfronts.com/cache/frjddzqtrlln.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" Gas Range - VGR548 Viking 5 Series",Viking,VGR5486GSS,VGR5486GSS,12499.00,13369.0,https://images.webfronts.com/cache/frjddzqtrlln.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
ZLINE Autograph Edition 60 in. 7.4 cu. ft. Legacy Dual Fuel Range with 9 Burner Gas Cooktop and 2 Electric Convection Ovens [Color: Champagne Bronze],Zline Kitchen And Bath,RABZ60CB,RABZ60CB,12599.95,,https://images.webfronts.com/cache/frtsnsgvlfzf.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
36-inch Dual-Fuel Pro Range with Sous Vide and Induction,Signature Kitchen Suite,SKSDR360SIS,SKSDR360SIS,12899.00,,https://images.webfronts.com/cache/frlneakadkjb.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"AGA classic 24"" AGA 24, White",Aga,ATC2DFWHT,ATC2DFWHT,12959.00,14259.0,https://images.webfronts.com/cache/frjjdgfksvxa.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"ILVE UP60FSWMPSS Professional Plus II 60 inch Dual Fuel Range (7 Sealed Burners + Griddle + French Top, Natural Gas, Triple Glass Door, Stainless Steel)",Ilve,UP60FSWMPSS,UP60FSWMPSS,12990.00,,https://images.webfronts.com/cache/frjxwochdgob.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"ILVE UP60FSWMPBKLP Professional Plus II 60 inch Dual Fuel Range (7 Sealed Burners + Griddle + French Top, Liquid Propane, Triple Glass Door, Glossy Black)",Ilve,UP60FSWMPBKLP,UP60FSWMPBKLP,12990.00,,https://images.webfronts.com/cache/frrgpstsluyd.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" 4-Burner Dual Fuel Range with 12"" Griddle, Steeletto",Hestan,KRD364GDSTEELETTO,KRD364GDSTEELETTO,13089.00,,https://images.webfronts.com/cache/frxqtstkfsix.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"RISE™ 48"" Dual-Fuel Professional Range with Dual Chrome-Infused Griddles",Jennair,JDRP848HL,JDRP848HL,13199.99,,https://images.webfronts.com/cache/menhyklxakac.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Master 48"" Range All Gas SS",Bertazzoni,MAS486GGASXVLP,MAS486GGASXVLP,13470.00,,https://images.webfronts.com/cache/mehmiwptcbca.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48 inch All Gas Range, 6 Burner and Griddle Stainless Steel",Bertazzoni,MAS486GGASXV,MAS486GGASXV,13470.00,,https://images.webfronts.com/cache/meuqvysslgla.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48 inch Dual Fuel Range, 6 Burners and Griddle, Electric Oven Stainless Steel",Bertazzoni,MAS486GDFMXV,MAS486GDFMXV,13470.00,,https://images.webfronts.com/cache/mehevtbbmggn.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36""W. Tuscany Range - TVDR360",Viking,TVDR3604BAW,TVDR3604BAW,13671.99,,https://images.webfronts.com/cache/frmqvchtnpod.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"ILVE UP60FSQMPSS Professional Plus II 60 inch Dual Fuel Range (7 Sealed Burners + Griddle + French Top, Natural Gas, Solid Door, Stainless Steel)",Ilve,UP60FSQMPSS,UP60FSQMPSS,13690.00,,https://images.webfronts.com/cache/frnpqnxxapax.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"ILVE UP60FSQMPSSLP Professional Plus II 60 inch Dual Fuel Range (7 Sealed Burners + Griddle + French Top, Liquid Propane, Solid Door, Stainless Steel)",Ilve,UP60FSQMPSSLP,UP60FSQMPSSLP,13690.00,,https://images.webfronts.com/cache/frjwygindlqy.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" 5-Burner All Gas Range with 12"" Griddle, Steeletto",Hestan,KRG485GDSTEELETTO,KRG485GDSTEELETTO,14119.00,,https://images.webfronts.com/cache/frfrecrqmgpy.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" Dual-Fuel Range, Silver Stainless, Natural Gas/Liquid Propane",Dacor,DOP48T963DS,DOP48T963DS,14199.00,,https://images.webfronts.com/cache/frlyttssxbvb.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"RISE™ 48"" Dual-Fuel Professional-Style Range with Grill",Jennair,JDRP648HL,JDRP648HL,14299.99,,https://images.webfronts.com/cache/megywpgjgggj.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"RISE™ 48"" Dual-Fuel Professional Range with Chrome-Infused Griddle",Jennair,JDRP548HL,JDRP548HL,14299.99,,https://images.webfronts.com/cache/mejiliietusq.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"36 inch All Gas Range, 6 Brass Burners and Cast Iron Griddle Stainless Steel",Bertazzoni,HER366BCFGMXT,HER366BCFGMXT,14300.00,,https://images.webfronts.com/cache/menjcicvihix.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"RISE™ 48"" Dual-Fuel Professional-Style Range with Chrome-Infused Griddle and Grill",Jennair,JDRP748HL,JDRP748HL,14499.99,,https://images.webfronts.com/cache/melslfolxwih.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"RISE™ 48"" Dual-Fuel Professional-Style Range with Chrome-Infused Griddle and Steam Assist",Jennair,JDSP548HL,JDSP548HL,14549.99,,https://images.webfronts.com/cache/mejiliietusq.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
HR 1954-3 LP DF Clean Touch Steel - 48 inch range Dual Fuel model with M Touch controls,Miele,HR19543LPDF,HR19543LPDF,14599.00,16399.99,https://images.webfronts.com/cache/frqfxdxbhlrw.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
HR 1954-3 G DF Clean Touch Steel - 48 inch range Dual Fuel model with M Touch controls,Miele,HR19543GDF,HR19543GDF,14599.00,16399.99,https://images.webfronts.com/cache/frqfxdxbhlrw.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Monogram 48"" Dual-Fuel Professional Range with 6 Burners and Griddle",Monogram,ZDP486NDTSS,ZDP486NDTSS,14600.00,16060.0,https://images.webfronts.com/cache/frpdqmtzbfnt.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" 5-Burner Smart Gas Dual Fuel Range, Steeletto",Hestan,KRDS365STEELETTO,KRDS365STEELETTO,14759.00,,https://images.webfronts.com/cache/frfdffaagqzv.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" 4-Burner All Gas Range with 24"" Griddle, Steeletto",Hestan,KRG484GDSTEELETTO,KRG484GDSTEELETTO,14759.00,,https://images.webfronts.com/cache/frgziguduywi.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
60-Inch Pro Grand® Commercial Depth Dual Fuel Range,Thermador,PRD606RCG,PRD606RCG,14940.99,,https://images.webfronts.com/cache/frsblfvsprcb.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" Dual Fuel Range - VDR548 Viking 5 Series",Viking,VDR5488BSS,VDR5488BSS,14999.00,16049.0,https://images.webfronts.com/cache/frlswllbetwo.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"48"" Dual Fuel Range - VDR548 Viking 5 Series",Viking,VDR5488BSSLP,VDR5488BSSLP,14999.00,16049.0,https://images.webfronts.com/cache/frlswllbetwo.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" Dual Fuel Range - VDR7362 Viking 7 Series",Viking,VDR73626BSS,VDR73626BSS,15499.00,16579.0,https://images.webfronts.com/cache/frrgrysqjner.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" Dual Fuel Range - VDR548 Viking 5 Series",Viking,VDR5486GSSLP,VDR5486GSSLP,15499.00,16579.0,https://images.webfronts.com/cache/frpoqwhzukru.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" Dual Fuel Range - VDR548 Viking 5 Series",Viking,VDR5486GSS,VDR5486GSS,15499.00,16579.0,https://images.webfronts.com/cache/frpoqwhzukru.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" Dual Fuel Range - VDR7362 Viking 7 Series",Viking,VDR73626BSSLP,VDR73626BSSLP,15499.00,16579.0,https://images.webfronts.com/cache/frrgrysqjner.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
HR 1955-3 G DF GR Clean Touch Steel - 48 inch range Dual Fuel model with M Touch controls,Miele,HR19553GDFGR,HR19553GDFGR,15599.00,17599.99,https://images.webfronts.com/cache/fryaccyvyqlf.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
HR 1956-3 LP DF GD Clean Touch Steel - 48 inch range Dual Fuel model with M Touch controls,Miele,HR19563LPDFGD,HR19563LPDFGD,15599.00,17599.99,https://images.webfronts.com/cache/frhukwgnfjle.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
HR 1956-3 G DF GD Clean Touch Steel - 48 inch range Dual Fuel model with M Touch controls,Miele,HR19563GDFGD,HR19563GDFGD,15599.00,17599.99,https://images.webfronts.com/cache/frhukwgnfjle.png?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Monogram 48"" Dual-Fuel Professional Range with 4 Burners, Grill, and Griddle",Monogram,ZDP484NGTSS,ZDP484NGTSS,15600.00,17160.0,https://images.webfronts.com/cache/frgwzwwxnkwa.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"36 inch Dual Fuel Range, 6 Brass Burner and Cast Iron Griddle, Electric Self-Clean Oven Stainless Steel",Bertazzoni,HER366BCFEPXT,HER366BCFEPXT,15990.00,,https://images.webfronts.com/cache/meqvpvbcxqgj.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
48-inch Dual-Fuel Pro Range with 6 Burners and Griddle,Signature Kitchen Suite,SKSDR480GS,SKSDR480GS,15999.00,,https://images.webfronts.com/cache/frphtlketrad.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
